Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2013","2013","3050","FAO TIER 1","kt","690122.7284","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2013","2013","3050","FAO TIER 1","kt","690122.7284","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5060","Rice Cultivation","2014","2014","3050","FAO TIER 1","kt","24497.0275","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2014","2014","3050","FAO TIER 1","kt","685916.77","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2014","2014","3050","FAO TIER 1","kt","685916.77","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5060","Rice Cultivation","2015","2015","3050","FAO TIER 1","kt","24133.579","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2015","2015","3050","FAO TIER 1","kt","675740.212","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2015","2015","3050","FAO TIER 1","kt","675740.212","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5060","Rice Cultivation","2016","2016","3050","FAO TIER 1","kt","24338.9271","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2016","2016","3050","FAO TIER 1","kt","681489.9588","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2016","2016","3050","FAO TIER 1","kt","681489.9588","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5060","Rice Cultivation","2017","2017","3050","FAO TIER 1","kt","24428.643","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2017","2017","3050","FAO TIER 1","kt","684002.004","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2017","2017","3050","FAO TIER 1","kt","684002.004","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5060","Rice Cultivation","2018","2018","3050","FAO TIER 1","kt","24485.6063","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2018","2018","3050","FAO TIER 1","kt","685596.9764","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2018","2018","3050","FAO TIER 1","kt","685596.9764","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5060","Rice Cultivation","2019","2019","3050","FAO TIER 1","kt","23967.5908","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2019","2019","3050","FAO TIER 1","kt","671092.5424","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2019","2019","3050","FAO TIER 1","kt","671092.5424","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5060","Rice Cultivation","2020","2020","3050","FAO TIER 1","kt","24577.7726","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2020","2020","3050","FAO TIER 1","kt","688177.6328","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2020","2020","3050","FAO TIER 1","kt","688177.6328","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5060","Rice Cultivation","2021","2021","3050","FAO TIER 1","kt","24678.4019","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2021","2021","3050","FAO TIER 1","kt","690995.2532","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2021","2021","3050","FAO TIER 1","kt","690995.2532","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","24384.1064","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","682754.9792","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2022","2022","3050","FAO TIER 1","kt","682754.9792","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5060","Rice Cultivation","2030","2030","3050","FAO TIER 1","kt","23915.9119","F","Forecast value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2030","2030","3050","FAO TIER 1","kt","669645.5332","F","Forecast value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2030","2030","3050","FAO TIER 1","kt","669645.5332","F","Forecast value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5060","Rice Cultivation","2050","2050","3050","FAO TIER 1","kt","23464.6521","F","Forecast value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5060","Rice Cultivation","2050","2050","3050","FAO TIER 1","kt","657010.2588","F","Forecast value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5060","Rice Cultivation","2050","2050","3050","FAO TIER 1","kt","657010.2588","F","Forecast value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5066","Burning - Crop residues","1999","1999","3050","FAO TIER 1","kt","866.3989","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5066","Burning - Crop residues","1999","1999","3050","FAO TIER 1","kt","22.4619","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","1999","1999","3050","FAO TIER 1","kt","24259.1692","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","1999","1999","3050","FAO TIER 1","kt","5952.4035","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","1999","1999","3050","FAO TIER 1","kt","30211.5727","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kt","864.5452","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kt","22.4142","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kt","24207.2656","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kt","5939.763","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2000","2000","3050","FAO TIER 1","kt","30147.0286","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kt","862.5449","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kt","22.3627","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kt","24151.2572","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kt","5926.1155","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2001","2001","3050","FAO TIER 1","kt","30077.3727","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kt","858.1738","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kt","22.2491","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kt","24028.8664","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kt","5896.0115","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2002","2002","3050","FAO TIER 1","kt","29924.8779","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kt","870.9004","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kt","22.5786","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kt","24385.2112","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kt","5983.329","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2003","2003","3050","FAO TIER 1","kt","30368.5402","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kt","890.1473","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kt","23.0778","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kt","24924.1244","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kt","6115.617","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2004","2004","3050","FAO TIER 1","kt","31039.7414","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kt","904.4595","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kt","23.4486","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kt","25324.866","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kt","6213.879","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2005","2005","3050","FAO TIER 1","kt","31538.745","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kt","896.4703","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kt","23.242","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kt","25101.1684","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kt","6159.13","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2006","2006","3050","FAO TIER 1","kt","31260.2984","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kt","932.5812","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kt","24.1785","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kt","26112.2736","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kt","6407.3025","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2007","2007","3050","FAO TIER 1","kt","32519.5761","E","Estimated value",""
"GT","Emissions totals","001","World","7225","Emissions (CH4)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kt","960.8701","E","Estimated value",""
"GT","Emissions totals","001","World","7230","Emissions (N2O)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kt","24.9116","E","Estimated value",""
"GT","Emissions totals","001","World","724413","Emissions (CO2eq) from CH4 (AR5)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kt","26904.3628","E","Estimated value",""
"GT","Emissions totals","001","World","724313","Emissions (CO2eq) from N2O (AR5)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kt","6601.574","E","Estimated value",""
"GT","Emissions totals","001","World","723113","Emissions (CO2eq) (AR5)","5066","Burning - Crop residues","2008","2008","3050","FAO TIER 1","kt","33505.9368","E","Estimated value",""
